Record_ID,Week_Starting,Month,Quarter,Centre_Name,Centre_Type,Country,Agent_ID,Agent_Name,Team_Leader,Shift_Pattern,Contracted_Hours_pw,Calls_Handled,Emails_Handled,Chats_Handled,Total_Interactions,AHT_Seconds,ACW_Seconds,Hold_Time_Avg_Seconds,FCR_Percent,Quality_Score_Percent,Fatal_Error_This_Week,Performance_Band,CSAT_Score_1to5,NPS_Avg_Response_0to10,NPS_Score_Calculated,NPS_Responses_Count,Schedule_Adherence_Percent,Occupancy_Percent,Shrinkage_Percent,Absence_Days_This_Week,Return_To_Work_Discussion,Late_Arrivals,Coaching_Sessions_Attended,Training_Hours_Completed,Escalations,Complaints_Raised,Complaints_Resolved_Same_Week,Transfers_Out,Bookings_Handled,Amendments_Handled,Refunds_Processed,Baggage_Claims_Handled,Special_Assistance_Requests,Executive_Club_Queries,Disruption_Cases_Handled,Upsell_Revenue_GBP,SLA_Answered_Within_20s_Percent
BA00295,27/10/2025,October 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC005,Ethan Lee,Claire Atkinson,Split (08:00-16:00),37.5,99,18,19,136,327,60,39,80.6,82.3,N,Meets,4.2,8.1,31,20,89.2,77.7,13.5,1.4,Y,2,1,0.5,0,2,2,7,24,30,15,4,5,20,7,306,78.3
BA00296,27/10/2025,October 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC006,Mia Walker,Kevin Foster,Late (13:00-21:00),37.5,102,16,19,137,344,63,35,79.1,89.5,N,Meets,4.2,9.0,56,22,90.8,76.6,14.5,1.5,Y,2,2,1.5,0,3,2,3,27,18,5,4,7,17,10,358,81.8
BA00297,27/10/2025,October 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC007,Lucas Allen,Tom Blackwood,Standard (09:00-17:00),37.5,93,23,14,130,292,54,43,79.9,87.0,N,Meets,3.9,7.9,25,12,94.5,77.1,15.9,1.0,Y,1,2,1.4,4,1,0,2,17,20,8,4,4,7,8,122,80.8
BA00298,27/10/2025,October 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC008,Ava Scott,Claire Atkinson,Early (07:00-15:00),37.5,90,19,15,124,327,58,32,79.0,91.6,N,Exceeds,4.2,7.4,11,10,91.0,80.7,15.8,0.5,Y,1,2,1.2,2,0,0,6,25,28,9,8,3,19,7,274,85.3
BA00299,27/10/2025,October 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC009,Mason Young,Kevin Foster,Split (08:00-16:00),37.5,99,21,8,128,310,63,38,78.3,90.7,N,Exceeds,4.0,8.9,53,18,90.2,82.7,14.9,0.0,N,1,2,1.4,3,0,0,6,25,39,7,3,6,19,9,98,84.9
BA00300,27/10/2025,October 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC010,Isla King,Tom Blackwood,Late (13:00-21:00),37.5,77,24,19,120,307,53,60,87.9,89.9,N,Meets,4.4,8.0,28,24,88.8,79.2,13.6,1.5,Y,2,1,1.8,4,3,3,8,28,19,6,10,7,7,8,370,89.8
BA00301,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN001,Jayson Dela Cruz,Gemma Ocampo,Late (13:00-21:00),37.5,109,12,26,147,306,48,62,83.9,87.5,N,Meets,3.7,7.7,20,15,94.1,84.4,13.3,0.5,Y,1,3,2.0,1,1,0,4,27,36,14,9,1,17,8,283,75.4
BA00302,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN002,Rosalie Mendoza,Ronald Sy,Split (08:00-16:00),30.0,84,20,22,126,309,54,40,73.3,82.2,N,Meets,3.9,8.3,36,19,94.4,84.2,12.7,2.0,Y,1,1,2.7,4,3,3,2,19,17,12,10,2,18,9,168,76.8
BA00303,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN003,Brian Santos,Aileen Tan,Early (07:00-15:00),37.5,103,22,16,141,353,55,44,81.8,85.4,N,Meets,3.9,8.0,28,13,90.5,81.0,15.6,1.0,Y,0,3,2.3,1,1,0,7,19,32,14,3,3,18,12,182,81.5
BA00304,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN004,Christine Reyes,Gemma Ocampo,Early (07:00-15:00),30.0,93,17,21,131,323,67,38,83.1,82.1,N,Meets,4.2,7.5,14,17,92.5,79.3,16.9,2.1,Y,0,1,2.1,3,2,0,8,25,27,9,8,1,13,7,132,82.4
BA00305,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN005,Mark Villanueva,Ronald Sy,Late (13:00-21:00),25.0,92,21,24,137,353,65,45,78.9,87.1,N,Meets,4.0,7.3,8,17,88.6,77.6,13.3,2.1,Y,2,1,2.5,1,0,0,7,28,19,13,4,4,11,13,275,74.5
BA00306,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN006,Patricia Torres,Aileen Tan,Late (13:00-21:00),30.0,83,11,23,117,338,63,62,83.6,85.2,N,Meets,4.1,7.0,0,16,88.2,77.3,14.4,0.3,Y,1,3,2.2,2,0,0,8,12,30,13,8,3,15,13,173,77.5
BA00307,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN007,Roberto Garcia,Gemma Ocampo,Standard (09:00-17:00),25.0,87,11,14,112,356,53,41,81.5,89.9,N,Meets,3.8,8.1,31,17,95.0,83.7,13.8,1.5,Y,0,1,1.7,5,1,0,4,22,38,3,8,5,18,11,260,84.2
BA00308,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN008,Marisol Bautista,Ronald Sy,Early (07:00-15:00),37.5,111,11,28,150,310,50,46,72.1,82.1,N,Meets,4.0,7.8,22,15,87.1,77.4,13.2,1.9,Y,0,1,2.1,1,0,0,3,13,32,7,7,5,7,9,228,72.0
BA00309,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN009,Eduardo Castillo,Aileen Tan,Standard (09:00-17:00),37.5,99,10,28,137,361,74,57,79.3,87.0,N,Meets,4.1,7.3,8,21,86.9,85.0,13.4,1.4,Y,0,1,1.6,2,3,1,4,27,22,12,7,3,7,12,168,73.1
BA00310,27/10/2025,October 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN010,Josephine Ramos,Gemma Ocampo,Early (07:00-15:00),37.5,96,14,24,134,313,62,48,72.8,86.8,N,Meets,4.2,7.0,0,20,92.3,78.1,14.2,2.4,Y,2,3,2.6,5,3,0,4,23,20,8,8,4,5,12,123,73.2
BA00311,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR001,Dawid Malinowski,Aleksander Nowak,Early (07:00-15:00),37.5,77,16,11,104,344,59,54,70.6,85.0,N,Meets,3.6,7.1,3,11,86.8,74.3,21.4,0.3,Y,1,3,2.8,3,2,2,10,11,30,7,6,5,8,12,65,81.3
BA00312,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR002,Marta Jablonska,Katarzyna Wójcik,Late (13:00-21:00),37.5,80,13,22,115,371,58,56,67.1,84.3,N,Meets,3.9,7.0,0,10,89.6,74.7,18.5,1.8,Y,2,1,3.3,6,4,4,8,15,35,11,8,4,6,10,130,79.8
BA00313,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR003,Bartosz Kaczmarek,Piotr Kowalski,Late (13:00-21:00),37.5,102,12,14,128,349,76,60,78.0,76.0,N,Developing,3.9,7.4,11,9,90.3,84.3,15.3,1.9,Y,0,1,2.9,5,1,1,10,8,27,12,4,4,11,11,176,78.2
BA00314,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR004,Natalia Wisniewska,Aleksander Nowak,Late (13:00-21:00),37.5,95,8,19,122,354,65,73,75.9,82.7,N,Meets,3.5,8.2,34,15,92.6,81.1,21.1,2.1,Y,1,1,1.2,2,0,0,8,9,27,9,8,2,9,4,126,81.6
BA00315,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR005,Grzegorz Dabrowski,Katarzyna Wójcik,Standard (09:00-17:00),25.0,85,16,22,123,382,75,53,79.0,75.0,N,Developing,4.2,6.8,-6,18,88.2,83.7,21.5,0.8,Y,3,1,1.9,5,3,2,10,18,23,7,3,1,9,5,142,72.7
BA00316,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR006,Monika Pawlak,Piotr Kowalski,Late (13:00-21:00),25.0,76,14,17,107,329,66,54,73.1,80.4,N,Meets,3.8,7.4,11,13,87.3,75.2,20.5,0.4,Y,0,2,2.6,4,1,1,5,12,25,8,2,3,15,6,68,70.0
BA00317,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR007,Szymon Kowalczyk,Aleksander Nowak,Early (07:00-15:00),30.0,72,10,16,98,371,67,47,72.5,77.2,N,Developing,3.9,6.9,-3,20,89.8,74.5,20.0,0.5,Y,3,3,2.8,6,0,0,9,12,17,3,2,2,6,8,168,67.2
BA00318,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR008,Karolina Ostrowska,Katarzyna Wójcik,Standard (09:00-17:00),30.0,85,8,20,113,372,55,67,70.2,78.2,N,Developing,3.6,7.2,6,16,84.9,76.4,14.9,1.3,Y,2,3,1.6,4,4,0,6,23,17,10,4,2,13,5,98,68.9
BA00319,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR009,Marek Grabowski,Piotr Kowalski,Standard (09:00-17:00),37.5,95,8,14,117,316,74,66,73.8,76.0,N,Developing,4.0,8.4,39,11,85.2,78.1,14.5,1.8,Y,3,3,1.1,1,3,0,7,19,22,7,8,2,9,3,86,67.7
BA00320,27/10/2025,October 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR010,Ewa Michalska,Aleksander Nowak,Split (08:00-16:00),37.5,73,18,21,112,372,73,61,71.0,77.0,N,Developing,3.6,6.8,-6,8,89.8,82.2,15.0,0.3,Y,2,3,3.0,6,2,2,8,15,34,6,5,5,10,4,67,69.1
BA00321,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS001,Emma Thompson,Sarah Mitchell,Early (07:00-15:00),37.5,92,16,16,124,286,44,48,88.3,92.4,N,Exceeds,4.7,8.6,45,16,92.3,79.9,11.3,0.1,Y,1,2,1.8,3,0,0,6,18,33,6,10,5,16,13,151,85.0
BA00322,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS002,Oliver Harris,James Crawford,Late (13:00-21:00),37.5,102,19,19,140,308,52,52,88.6,91.2,N,Exceeds,4.2,8.8,50,26,96.5,81.8,12.7,1.1,Y,1,2,0.8,0,2,0,2,33,26,14,3,8,16,12,397,91.5
BA00323,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS003,Charlotte Davies,Priya Sharma,Standard (09:00-17:00),37.5,118,23,19,160,280,44,26,89.8,88.4,N,Meets,4.8,8.3,36,20,97.6,80.7,12.7,0.3,Y,0,1,1.3,0,1,0,6,26,40,14,8,4,9,13,275,91.7
BA00324,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS004,George Wilson,Sarah Mitchell,Early (07:00-15:00),25.0,111,24,20,155,282,40,33,92.7,89.8,N,Meets,4.5,8.9,53,15,96.3,84.9,13.7,1.2,Y,1,1,1.7,1,0,0,3,23,26,14,9,3,15,8,513,91.7
BA00325,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS005,Amelia Brown,James Crawford,Early (07:00-15:00),30.0,108,19,25,152,301,50,55,90.6,89.4,N,Meets,4.6,8.1,31,12,93.9,86.9,12.9,1.2,Y,0,1,0.7,3,0,0,2,29,40,11,4,7,16,7,512,92.0
BA00326,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS006,Harry Taylor,Priya Sharma,Split (08:00-16:00),37.5,85,18,22,125,267,39,32,90.9,93.2,N,Exceeds,4.4,8.0,28,12,96.8,78.1,12.7,1.1,Y,1,1,0.8,3,0,0,5,29,25,9,8,5,10,8,168,89.5
BA00327,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS007,Sophie Johnson,Sarah Mitchell,Early (07:00-15:00),37.5,102,18,10,130,274,35,54,86.0,94.7,N,Exceeds,4.3,8.0,28,24,92.9,84.6,9.4,0.8,Y,1,1,1.2,0,1,0,2,18,29,10,4,6,13,6,324,94.1
BA00328,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS008,Jack Roberts,James Crawford,Standard (09:00-17:00),37.5,90,16,14,120,307,56,34,89.6,89.2,N,Meets,4.4,8.8,50,15,93.6,83.0,10.2,1.0,Y,1,1,1.7,1,2,0,6,19,30,7,9,5,19,12,174,84.4
BA00329,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS009,Isabella Martin,Priya Sharma,Early (07:00-15:00),30.0,112,23,14,149,296,48,40,90.2,90.8,N,Exceeds,4.4,9.6,73,22,92.8,87.4,13.5,1.2,Y,1,2,1.3,3,0,0,5,32,27,11,4,6,19,11,409,89.9
BA00330,03/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS010,William Jackson,Sarah Mitchell,Standard (09:00-17:00),25.0,99,17,17,133,273,38,26,92.2,91.8,N,Exceeds,4.4,8.2,34,16,93.8,79.4,13.1,0.5,Y,1,1,0.8,1,0,0,1,19,23,16,5,5,19,5,496,94.6
BA00331,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC001,Liam White,Tom Blackwood,Split (08:00-16:00),37.5,98,12,19,129,290,47,34,78.1,85.7,N,Meets,4.4,8.3,36,16,89.2,77.0,14.5,0.1,Y,2,2,1.2,2,3,1,5,12,27,5,5,1,20,14,106,84.5
BA00332,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC002,Grace Hall,Claire Atkinson,Split (08:00-16:00),30.0,86,20,10,116,330,47,57,87.3,87.0,Y,Meets,4.1,8.8,50,11,92.2,85.8,10.8,1.8,Y,0,2,1.4,1,3,2,5,17,35,13,4,7,17,11,334,80.4
BA00333,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC003,Noah Clark,Kevin Foster,Late (13:00-21:00),37.5,100,25,14,139,308,59,51,78.3,83.0,N,Meets,4.1,8.7,48,18,88.9,77.3,10.1,0.5,Y,1,1,1.3,0,3,1,3,20,20,13,3,5,18,11,113,76.7
BA00334,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC004,Emily Lewis,Tom Blackwood,Standard (09:00-17:00),25.0,80,16,8,104,307,44,36,81.3,85.9,N,Meets,4.4,8.6,45,18,88.8,83.9,10.9,0.6,Y,2,2,1.2,0,3,1,4,17,22,14,10,1,20,14,137,89.3
BA00335,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC005,Ethan Lee,Claire Atkinson,Split (08:00-16:00),37.5,89,15,20,124,303,51,57,78.4,83.3,N,Meets,4.3,7.5,14,20,91.1,77.3,13.7,0.9,Y,0,1,1.4,3,1,1,2,12,22,16,7,5,19,5,345,77.3
BA00336,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC006,Mia Walker,Kevin Foster,Late (13:00-21:00),37.5,95,14,12,121,334,54,46,87.9,83.8,N,Meets,4.5,7.7,20,22,95.0,82.2,10.8,0.2,Y,0,2,0.6,2,2,1,5,25,37,14,5,4,11,12,250,81.2
BA00337,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC007,Lucas Allen,Tom Blackwood,Standard (09:00-17:00),37.5,101,20,15,136,332,65,45,85.0,88.4,N,Meets,4.2,8.9,53,12,94.8,78.2,10.9,1.2,Y,1,1,0.8,3,0,0,7,14,29,11,10,6,14,11,145,77.2
BA00338,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC008,Ava Scott,Claire Atkinson,Early (07:00-15:00),37.5,81,18,20,119,316,46,60,79.1,92.0,N,Exceeds,4.2,8.0,28,18,89.2,80.2,13.8,0.6,Y,1,1,2.0,3,0,0,2,23,31,11,6,1,9,4,306,79.8
BA00339,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC009,Mason Young,Kevin Foster,Split (08:00-16:00),37.5,86,13,10,109,298,61,46,79.8,86.2,N,Meets,3.9,8.0,28,24,95.2,78.8,14.5,0.9,Y,0,1,1.0,3,2,2,5,27,35,15,5,6,12,9,382,81.4
BA00340,03/11/2025,November 2025,Q4 2025,BA Newcastle,Internal,United Kingdom,BNC010,Isla King,Tom Blackwood,Late (13:00-21:00),37.5,75,20,20,115,331,63,50,78.1,90.2,N,Exceeds,4.4,7.6,17,24,89.2,84.5,10.7,1.3,Y,2,2,0.9,0,1,1,5,16,38,11,4,1,9,7,305,85.8
BA00341,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN001,Jayson Dela Cruz,Gemma Ocampo,Late (13:00-21:00),37.5,90,19,24,133,333,73,54,78.0,83.6,N,Meets,4.3,7.1,3,21,90.5,87.0,14.5,0.9,Y,1,2,2.7,4,1,0,7,13,21,10,8,3,7,11,212,74.4
BA00342,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN002,Rosalie Mendoza,Ronald Sy,Split (08:00-16:00),30.0,107,16,21,144,307,47,41,73.1,89.4,N,Meets,3.7,8.2,34,16,86.9,84.2,15.7,1.8,Y,2,1,2.3,5,3,2,2,19,29,6,5,4,13,9,89,74.9
BA00343,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN003,Brian Santos,Aileen Tan,Early (07:00-15:00),37.5,110,11,23,144,323,61,53,75.2,83.7,N,Meets,4.2,8.7,48,14,93.5,84.7,14.5,0.0,N,0,1,2.8,4,3,3,2,10,16,5,7,5,18,12,141,77.0
BA00344,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN004,Christine Reyes,Gemma Ocampo,Early (07:00-15:00),30.0,107,13,24,144,311,75,59,83.7,85.8,N,Meets,3.8,8.1,31,15,90.7,80.8,12.6,2.0,Y,0,3,1.2,5,0,0,8,18,33,5,7,2,6,4,66,78.6
BA00345,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN005,Mark Villanueva,Ronald Sy,Late (13:00-21:00),25.0,89,10,14,113,318,52,49,75.6,87.8,N,Meets,4.1,6.7,-8,13,92.5,84.9,14.3,1.6,Y,1,3,1.1,1,1,1,4,10,36,12,3,1,12,12,91,73.6
BA00346,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN006,Patricia Torres,Aileen Tan,Late (13:00-21:00),30.0,98,14,17,129,297,58,39,77.8,84.9,N,Meets,4.1,7.7,20,13,92.2,80.1,13.9,1.0,Y,1,1,1.4,1,2,0,4,28,36,12,2,1,10,8,183,86.9
BA00347,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN007,Roberto Garcia,Gemma Ocampo,Standard (09:00-17:00),25.0,114,10,17,141,297,61,67,81.1,80.3,N,Meets,3.9,7.2,6,15,87.0,78.4,14.0,0.5,Y,0,1,2.5,2,0,0,6,18,31,6,3,3,16,11,226,76.4
BA00348,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN008,Marisol Bautista,Ronald Sy,Early (07:00-15:00),37.5,111,16,28,155,330,75,60,73.2,88.5,N,Meets,4.3,8.7,48,19,88.8,84.7,17.7,0.5,Y,1,2,2.8,4,2,0,6,20,35,4,8,4,8,12,150,77.6
BA00349,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN009,Eduardo Castillo,Aileen Tan,Standard (09:00-17:00),37.5,84,17,17,118,362,56,60,72.4,86.0,N,Meets,3.8,8.8,50,15,89.9,78.0,13.5,1.0,Y,0,3,1.7,2,2,2,7,13,16,8,2,6,10,6,179,80.5
BA00350,03/11/2025,November 2025,Q4 2025,Allorica Manila,Allorica,Philippines,AMN010,Josephine Ramos,Gemma Ocampo,Early (07:00-15:00),37.5,100,13,14,127,304,63,61,80.2,87.2,N,Meets,4.0,8.0,28,15,87.8,76.5,15.0,1.4,Y,0,2,1.8,1,1,0,9,15,35,8,8,2,14,3,132,72.3
BA00351,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR001,Dawid Malinowski,Aleksander Nowak,Early (07:00-15:00),37.5,70,15,14,99,315,71,41,67.9,85.1,N,Meets,3.6,8.5,42,20,87.2,76.6,16.5,2.7,Y,2,2,1.2,3,0,0,10,9,26,6,9,4,14,4,135,82.0
BA00352,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR002,Marta Jablonska,Katarzyna Wójcik,Late (13:00-21:00),37.5,76,8,13,97,365,64,50,68.1,84.5,Y,Meets,4.0,6.1,-25,20,86.7,83.8,21.9,3.0,Y,0,2,3.2,1,0,0,4,9,23,3,6,3,15,12,137,71.3
BA00353,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR003,Bartosz Kaczmarek,Piotr Kowalski,Late (13:00-21:00),37.5,80,10,19,109,376,83,55,74.5,82.4,N,Meets,4.0,6.4,-17,12,86.2,81.8,15.8,1.9,Y,2,2,2.8,3,1,1,6,14,16,3,9,1,7,3,95,74.5
BA00354,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR004,Natalia Wisniewska,Aleksander Nowak,Late (13:00-21:00),37.5,94,11,17,122,349,79,49,78.0,78.4,N,Developing,3.6,6.6,-11,10,85.2,77.4,21.8,1.5,Y,1,2,1.5,3,4,4,9,13,35,6,3,2,11,4,68,70.8
BA00355,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR005,Grzegorz Dabrowski,Katarzyna Wójcik,Standard (09:00-17:00),25.0,99,10,14,123,320,72,67,69.8,85.2,Y,Meets,3.8,7.8,22,14,88.1,73.6,16.2,0.8,Y,0,1,2.6,6,3,2,9,14,23,5,8,2,13,7,175,76.7
BA00356,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR006,Monika Pawlak,Piotr Kowalski,Late (13:00-21:00),25.0,103,14,11,128,314,67,55,67.9,75.6,N,Developing,3.6,7.7,20,11,91.8,81.4,17.2,0.7,Y,3,1,1.5,6,0,0,7,23,20,4,5,3,14,7,192,71.6
BA00357,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR007,Szymon Kowalczyk,Aleksander Nowak,Early (07:00-15:00),30.0,70,9,12,91,331,70,44,69.2,82.6,N,Meets,3.7,7.9,25,15,84.4,73.2,17.8,2.6,Y,2,1,1.4,3,3,2,4,13,35,2,7,4,13,3,165,81.0
BA00358,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR008,Karolina Ostrowska,Katarzyna Wójcik,Standard (09:00-17:00),30.0,100,9,10,119,328,56,46,71.0,76.8,N,Developing,4.0,7.5,14,15,87.9,77.2,18.4,1.6,Y,3,2,1.9,1,2,0,8,17,24,10,9,1,8,11,203,67.3
BA00359,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR009,Marek Grabowski,Piotr Kowalski,Standard (09:00-17:00),37.5,96,11,20,127,365,73,53,76.7,83.2,N,Meets,3.6,7.0,0,14,89.4,84.6,21.0,0.7,Y,3,3,1.4,6,0,0,8,18,26,11,8,3,8,6,50,76.3
BA00360,03/11/2025,November 2025,Q4 2025,Allorica Krakow,Allorica,Poland,AKR010,Ewa Michalska,Aleksander Nowak,Split (08:00-16:00),37.5,91,17,11,119,328,79,49,73.8,75.1,N,Developing,3.7,7.2,6,16,89.6,76.6,16.3,0.3,Y,2,1,2.1,2,2,1,7,11,15,9,6,1,10,8,209,80.3
BA00361,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS001,Emma Thompson,Sarah Mitchell,Early (07:00-15:00),37.5,88,23,14,125,270,57,33,85.3,92.5,N,Exceeds,4.6,8.3,36,25,95.5,78.8,9.3,1.4,Y,1,2,0.9,3,2,2,4,27,23,9,7,6,12,7,428,88.2
BA00362,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS002,Oliver Harris,James Crawford,Late (13:00-21:00),37.5,105,19,16,140,301,55,39,88.9,88.7,N,Meets,4.4,8.5,42,25,92.6,83.3,12.2,0.5,Y,1,2,1.0,3,0,0,4,28,34,5,3,8,14,6,211,90.4
BA00363,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS003,Charlotte Davies,Priya Sharma,Standard (09:00-17:00),37.5,104,22,21,147,273,47,46,84.1,94.8,N,Exceeds,4.7,8.8,50,28,94.8,78.5,8.3,0.1,Y,0,2,1.4,2,2,1,5,30,42,10,3,2,19,14,485,89.1
BA00364,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS004,George Wilson,Sarah Mitchell,Early (07:00-15:00),25.0,88,21,14,123,274,44,45,86.8,93.4,N,Exceeds,4.8,9.5,70,12,96.8,84.2,9.2,0.3,Y,0,1,0.7,0,0,0,5,18,27,8,4,5,8,13,367,87.7
BA00365,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS005,Amelia Brown,James Crawford,Early (07:00-15:00),30.0,92,24,22,138,304,56,39,91.7,92.4,N,Exceeds,4.6,8.1,31,25,92.9,78.2,8.9,1.3,Y,0,1,1.3,1,0,0,4,30,29,9,4,6,15,10,481,86.3
BA00366,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS006,Harry Taylor,Priya Sharma,Split (08:00-16:00),37.5,109,18,24,151,289,35,43,86.7,89.0,N,Meets,4.6,8.6,45,26,92.3,87.1,13.8,0.4,Y,1,2,0.9,1,0,0,3,31,36,8,8,7,16,11,402,83.8
BA00367,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS007,Sophie Johnson,Sarah Mitchell,Early (07:00-15:00),37.5,94,26,20,140,284,47,27,92.2,94.1,N,Exceeds,4.6,9.3,64,24,97.8,84.1,9.1,0.4,Y,1,1,1.5,2,0,0,5,34,32,6,3,2,21,7,258,84.2
BA00368,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS008,Jack Roberts,James Crawford,Standard (09:00-17:00),37.5,91,30,25,146,311,47,49,92.8,95.0,N,Exceeds,4.8,8.2,34,13,95.7,79.1,13.1,0.2,Y,0,2,1.6,0,2,0,2,25,23,16,10,5,10,15,433,89.7
BA00369,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS009,Isabella Martin,Priya Sharma,Early (07:00-15:00),30.0,97,23,25,145,298,60,50,85.7,91.5,N,Exceeds,4.5,8.3,36,15,93.2,86.1,13.4,1.1,Y,1,2,1.4,0,0,0,3,20,41,16,10,3,21,8,432,92.9
BA00370,10/11/2025,November 2025,Q4 2025,BA Waterside,Internal,United Kingdom,BWS010,William Jackson,Sarah Mitchell,Standard (09:00-17:00),25.0,117,26,21,164,305,47,52,84.6,91.5,N,Exceeds,4.2,8.8,50,28,93.8,79.2,9.4,1.2,Y,1,1,0.8,2,0,0,3,27,42,10,4,8,21,7,287,83.9
